client_code,date,amount,currency,type,category,description,balance,merchant
CLIENT_002,2025-08-02,-31476.137370798486,KZT,debit,музыка,Транзакция музыка на сумму 31476.14 ₸,2435169.1079079346,Merchant_83
CLIENT_002,2025-07-19,-17240.46620251642,KZT,debit,золото,Транзакция золото на сумму 17240.47 ₸,2417928.641705418,Merchant_45
CLIENT_002,2025-07-24,89954.07558017748,KZT,credit,игры,Транзакция игры на сумму 89954.08 ₸,2507882.7172855954,Merchant_45
CLIENT_002,2025-06-28,-17952.69457084736,KZT,debit,отдых,Транзакция отдых на сумму 17952.69 ₸,2489930.022714748,Merchant_28
CLIENT_002,2025-03-28,107025.60972989704,KZT,credit,музыка,Транзакция музыка на сумму 107025.61 ₸,2596955.6324446453,Merchant_6
CLIENT_002,2025-07-30,144245.36837540416,KZT,credit,software,Транзакция software на сумму 144245.37 ₸,2741201.0008200496,Merchant_12
CLIENT_002,2025-04-24,-47258.18641806296,KZT,debit,apps,Транзакция apps на сумму 47258.19 ₸,2693942.8144019865,Merchant_19
CLIENT_002,2025-03-24,-34969.04635192253,KZT,debit,золото,Транзакция золото на сумму 34969.05 ₸,2658973.768050064,Merchant_68
CLIENT_002,2025-09-02,-49809.615869126064,KZT,debit,основные траты,Транзакция основные траты на сумму 49809.62 ₸,2609164.1521809376,Merchant_36
CLIENT_002,2025-08-16,-13830.47779474649,KZT,debit,gold,Транзакция gold на сумму 13830.48 ₸,2595333.674386191,Merchant_4
CLIENT_002,2025-06-10,-49651.71584899798,KZT,debit,золото,Транзакция золото на сумму 49651.72 ₸,2545681.958537193,Merchant_44
CLIENT_002,2025-07-04,43115.96423740526,KZT,credit,косметика,Транзакция косметика на сумму 43115.96 ₸,2588797.9227745985,Merchant_9
CLIENT_002,2025-06-04,-6093.30106854032,KZT,debit,конвертация,Транзакция конвертация на сумму 6093.30 ₸,2582704.6217060583,Merchant_45
CLIENT_002,2025-07-01,143845.1073157024,KZT,credit,люкс,Транзакция люкс на сумму 143845.11 ₸,2726549.7290217606,Merchant_65
CLIENT_002,2025-07-18,-31190.678560123943,KZT,debit,здоровье,Транзакция здоровье на сумму 31190.68 ₸,2695359.050461637,Merchant_29
CLIENT_002,2025-07-30,-23731.626999232343,KZT,debit,streaming,Транзакция streaming на сумму 23731.63 ₸,2671627.4234624044,Merchant_71
CLIENT_002,2025-04-24,-21528.739038277112,KZT,debit,люкс,Транзакция люкс на сумму 21528.74 ₸,2650098.6844241275,Merchant_7
CLIENT_002,2025-06-30,-37603.4933271263,KZT,debit,usd,Транзакция usd на сумму 37603.49 ₸,2612495.191097001,Merchant_46
CLIENT_002,2025-06-29,56670.30549840996,KZT,credit,приложения,Транзакция приложения на сумму 56670.31 ₸,2669165.496595411,Merchant_91
CLIENT_002,2025-04-11,-13839.648469103897,KZT,debit,ювелирные,Транзакция ювелирные на сумму 13839.65 ₸,2655325.848126307,Merchant_59
CLIENT_002,2025-07-03,-31665.33650165702,KZT,debit,ресторан,Транзакция ресторан на сумму 31665.34 ₸,2623660.51162465,Merchant_90
CLIENT_002,2025-04-22,-11981.98119708765,KZT,debit,currency exchange,Транзакция currency exchange на сумму 11981.98 ₸,2611678.5304275625,Merchant_38
CLIENT_002,2025-03-31,109991.25239179972,KZT,credit,автобус,Транзакция автобус на сумму 109991.25 ₸,2721669.7828193624,Merchant_5
CLIENT_002,2025-04-02,67012.87588711602,KZT,credit,travel,Транзакция travel на сумму 67012.88 ₸,2788682.6587064783,Merchant_80
CLIENT_002,2025-08-26,-26591.93418953482,KZT,debit,ювелирные,Транзакция ювелирные на сумму 26591.93 ₸,2762090.7245169436,Merchant_12
CLIENT_002,2025-03-29,72466.6508419904,KZT,credit,золото,Транзакция золото на сумму 72466.65 ₸,2834557.375358934,Merchant_87
CLIENT_002,2025-06-27,71476.85236206139,KZT,credit,jewelry,Транзакция jewelry на сумму 71476.85 ₸,2906034.2277209954,Merchant_19
CLIENT_002,2025-09-09,-28526.539436890755,KZT,debit,subscription,Транзакция subscription на сумму 28526.54 ₸,2877507.6882841047,Merchant_11
CLIENT_002,2025-06-06,-45512.805169587846,KZT,debit,perfume,Транзакция perfume на сумму 45512.81 ₸,2831994.8831145167,Merchant_58
CLIENT_002,2025-05-07,-20975.16554889633,KZT,debit,кафе,Транзакция кафе на сумму 20975.17 ₸,2811019.7175656203,Merchant_70
CLIENT_002,2025-04-17,51765.58417354164,KZT,credit,золото,Транзакция золото на сумму 51765.58 ₸,2862785.301739162,Merchant_75
CLIENT_002,2025-04-04,-8780.746789475043,KZT,debit,такси,Транзакция такси на сумму 8780.75 ₸,2854004.554949687,Merchant_6
CLIENT_002,2025-08-30,-9530.092343114251,KZT,fx_sell,fx_buy,Транзакция fx_buy на сумму 9530.09 ₸,2844474.4626065725,Merchant_33
CLIENT_002,2025-08-09,55444.225253343866,KZT,credit,ресторан,Транзакция ресторан на сумму 55444.23 ₸,2899918.6878599166,Merchant_72
CLIENT_002,2025-05-22,50133.39445447422,KZT,credit,золото,Транзакция золото на сумму 50133.39 ₸,2950052.0823143907,Merchant_81
CLIENT_003,2025-05-08,509.21695106311347,KZT,credit,apps,Транзакция apps на сумму 509.22 ₸,245611.07687068856,Merchant_84
CLIENT_003,2025-03-19,611.1522099615211,KZT,credit,софт,Транзакция софт на сумму 611.15 ₸,246222.22908065008,Merchant_92
CLIENT_003,2025-05-23,12030.361998253255,KZT,credit,метро,Транзакция метро на сумму 12030.36 ₸,258252.59107890335,Merchant_74
CLIENT_003,2025-08-11,-11686.336280057572,KZT,fx_sell,fx_sell,Транзакция fx_sell на сумму 11686.34 ₸,246566.25479884577,Merchant_57
CLIENT_003,2025-04-03,5503.073835984696,KZT,credit,подписка,Транзакция подписка на сумму 5503.07 ₸,252069.32863483045,Merchant_56
CLIENT_003,2025-04-27,304.64970548732094,KZT,credit,games,Транзакция games на сумму 304.65 ₸,252373.9783403178,Merchant_1
CLIENT_003,2025-06-09,-14583.518442897854,KZT,debit,games,Транзакция games на сумму 14583.52 ₸,237790.45989741993,Merchant_14
CLIENT_003,2025-04-08,14506.554717437197,KZT,credit,приложения,Транзакция приложения на сумму 14506.55 ₸,252297.01461485712,Merchant_11
CLIENT_003,2025-04-11,-26640.494340310895,KZT,debit,streaming,Транзакция streaming на сумму 26640.49 ₸,225656.52027454623,Merchant_5
CLIENT_003,2025-06-28,-53.557754526084715,KZT,debit,subscription,Транзакция subscription на сумму 53.56 ₸,225602.96252002014,Merchant_92
CLIENT_003,2025-06-20,-4477.475782957665,KZT,debit,здоровье,Транзакция здоровье на сумму 4477.48 ₸,221125.48673706249,Merchant_95
CLIENT_003,2025-03-28,-4251.512491945774,KZT,debit,отдых,Транзакция отдых на сумму 4251.51 ₸,216873.9742451167,Merchant_57
CLIENT_003,2025-09-08,1533.1613722390491,KZT,credit,конвертация,Транзакция конвертация на сумму 1533.16 ₸,218407.13561735576,Merchant_15
CLIENT_003,2025-04-17,3517.0974370097115,KZT,credit,стриминг,Транзакция стриминг на сумму 3517.10 ₸,221924.23305436547,Merchant_49
CLIENT_003,2025-08-03,8000.442199911188,KZT,credit,software,Транзакция software на сумму 8000.44 ₸,229924.67525427666,Merchant_40
CLIENT_003,2025-07-20,-21005.485956101158,KZT,debit,стриминг,Транзакция стриминг на сумму 21005.49 ₸,208919.1892981755,Merchant_15
CLIENT_003,2025-05-30,-1717.14473106952,KZT,debit,games,Транзакция games на сумму 1717.14 ₸,207202.044567106,Merchant_51
CLIENT_003,2025-06-07,-4763.381180675403,KZT,debit,online,Транзакция online на сумму 4763.38 ₸,202438.6633864306,Merchant_56
CLIENT_003,2025-06-09,-15836.409094565663,KZT,debit,luxury,Транзакция luxury на сумму 15836.41 ₸,186602.25429186493,Merchant_31
CLIENT_003,2025-05-04,-8866.742504905882,KZT,debit,subscription,Транзакция subscription на сумму 8866.74 ₸,177735.51178695905,Merchant_83
CLIENT_003,2025-07-17,9507.96181930818,KZT,credit,книги,Транзакция книги на сумму 9507.96 ₸,187243.47360626722,Merchant_66
CLIENT_003,2025-07-21,-1883.021516241635,KZT,debit,streaming,Транзакция streaming на сумму 1883.02 ₸,185360.4520900256,Merchant_30
CLIENT_003,2025-08-12,16800.817876078552,KZT,credit,streaming,Транзакция streaming на сумму 16800.82 ₸,202161.26996610413,Merchant_39
CLIENT_003,2025-03-24,5628.125099109797,KZT,credit,онлайн,Транзакция онлайн на сумму 5628.13 ₸,207789.39506521393,Merchant_50
CLIENT_003,2025-04-25,5841.800485949499,KZT,credit,премиум,Транзакция премиум на сумму 5841.80 ₸,213631.19555116343,Merchant_10
CLIENT_003,2025-05-05,3168.0046236930757,KZT,credit,ювелирные,Транзакция ювелирные на сумму 3168.00 ₸,216799.2001748565,Merchant_35
CLIENT_003,2025-08-27,-1348.0238593847707,KZT,debit,online,Транзакция online на сумму 1348.02 ₸,215451.17631547173,Merchant_97
CLIENT_003,2025-05-13,14997.517700810355,KZT,credit,приложения,Транзакция приложения на сумму 14997.52 ₸,230448.6940162821,Merchant_35
CLIENT_003,2025-04-19,11608.638610158489,KZT,credit,currency exchange,Транзакция currency exchange на сумму 11608.64 ₸,242057.3326264406,Merchant_37
CLIENT_003,2025-06-07,-3405.764551595768,KZT,debit,косметика,Транзакция косметика на сумму 3405.76 ₸,238651.56807484484,Merchant_89
CLIENT_003,2025-09-08,759.0225945117379,KZT,credit,валюта,Транзакция валюта на сумму 759.02 ₸,239410.59066935658,Merchant_14
CLIENT_003,2025-04-24,-2458.9703073597725,KZT,debit,бензин,Транзакция бензин на сумму 2458.97 ₸,236951.62036199681,Merchant_74
CLIENT_003,2025-07-27,-4478.205865161832,KZT,debit,онлайн,Транзакция онлайн на сумму 4478.21 ₸,232473.41449683497,Merchant_13
CLIENT_003,2025-07-25,-5399.24983606253,KZT,debit,продукты,Транзакция продукты на сумму 5399.25 ₸,227074.16466077245,Merchant_5
CLIENT_003,2025-05-10,-3968.5380618031318,KZT,debit,fitness,Транзакция fitness на сумму 3968.54 ₸,223105.62659896933,Merchant_7
CLIENT_003,2025-07-20,-8633.570320344255,KZT,debit,software,Транзакция software на сумму 8633.57 ₸,214472.05627862507,Merchant_38
CLIENT_003,2025-07-29,20694.302820301367,KZT,credit,ресторан,Транзакция ресторан на сумму 20694.30 ₸,235166.35909892642,Merchant_26
CLIENT_003,2025-07-18,-772.1146609409494,KZT,debit,subscription,Транзакция subscription на сумму 772.11 ₸,234394.24443798547,Merchant_70
CLIENT_003,2025-04-25,-7410.013606725723,KZT,debit,software,Транзакция software на сумму 7410.01 ₸,226984.23083125975,Merchant_24
CLIENT_003,2025-06-13,-34.594180434438954,KZT,debit,games,Транзакция games на сумму 34.59 ₸,226949.6366508253,Merchant_75
CLIENT_003,2025-09-02,-5896.648503367964,KZT,debit,streaming,Транзакция streaming на сумму 5896.65 ₸,221052.98814745733,Merchant_17
CLIENT_003,2025-09-04,-10829.384932769006,KZT,debit,софт,Транзакция софт на сумму 10829.38 ₸,210223.60321468834,Merchant_94
CLIENT_003,2025-06-01,-11725.90502773778,KZT,debit,online,Транзакция online на сумму 11725.91 ₸,198497.69818695055,Merchant_46
CLIENT_003,2025-08-05,-9120.381991648985,KZT,debit,онлайн,Транзакция онлайн на сумму 9120.38 ₸,189377.31619530157,Merchant_13
CLIENT_003,2025-04-27,2513.156231413086,KZT,credit,streaming,Транзакция streaming на сумму 2513.16 ₸,191890.47242671467,Merchant_47
CLIENT_003,2025-07-22,15296.864706825434,KZT,credit,подписка,Транзакция подписка на сумму 15296.86 ₸,207187.3371335401,Merchant_12
CLIENT_003,2025-03-29,-311.2297580341404,KZT,debit,online,Транзакция online на сумму 311.23 ₸,206876.10737550596,Merchant_99
CLIENT_003,2025-07-30,-3503.2177552726403,KZT,debit,gold,Транзакция gold на сумму 3503.22 ₸,203372.88962023333,Merchant_8
CLIENT_003,2025-06-27,10557.978025172572,KZT,credit,здоровье,Транзакция здоровье на сумму 10557.98 ₸,213930.8676454059,Merchant_57
CLIENT_003,2025-03-28,8913.946390365116,KZT,credit,subscription,Транзакция subscription на сумму 8913.95 ₸,222844.814035771,Merchant_16
CLIENT_003,2025-07-22,-6667.1349947439585,KZT,debit,entertainment,Транзакция entertainment на сумму 6667.13 ₸,216177.67904102706,Merchant_83
CLIENT_003,2025-04-23,3948.0065774918603,KZT,credit,subscription,Транзакция subscription на сумму 3948.01 ₸,220125.6856185189,Merchant_13
CLIENT_003,2025-05-06,4623.753208119239,KZT,credit,jewelry,Транзакция jewelry на сумму 4623.75 ₸,224749.43882663816,Merchant_15
CLIENT_003,2025-07-05,-3490.633373131901,KZT,debit,приложения,Транзакция приложения на сумму 3490.63 ₸,221258.80545350627,Merchant_80
CLIENT_003,2025-07-23,1922.0826666109006,KZT,credit,games,Транзакция games на сумму 1922.08 ₸,223180.88812011716,Merchant_29
CLIENT_003,2025-05-12,8371.28978227465,KZT,credit,apps,Транзакция apps на сумму 8371.29 ₸,231552.17790239182,Merchant_36
CLIENT_003,2025-08-28,6725.7829185159735,KZT,credit,books,Транзакция books на сумму 6725.78 ₸,238277.96082090779,Merchant_31
CLIENT_003,2025-05-13,14481.863969283846,KZT,credit,валюта,Транзакция валюта на сумму 14481.86 ₸,252759.82479019163,Merchant_54
CLIENT_003,2025-05-11,607.7541572734982,KZT,credit,apps,Транзакция apps на сумму 607.75 ₸,253367.57894746514,Merchant_96
CLIENT_003,2025-05-04,-7804.494715986452,KZT,debit,автобус,Транзакция автобус на сумму 7804.49 ₸,245563.0842314787,Merchant_55
